,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Amb,Ama
3684,0.00907082,0.00921399,0.012298125,0.012739638,0.010680352,0.011287155,0.007523042,0.007817256,0.018736204,0.019095335,0.019009374,0.019107332,0.015418506,0.015026842
3682,0.009328623,0.009419265,0.012518831,0.012968722,0.010924155,0.01155837,0.007782633,0.008131526,0.01903578,0.019403508,0.019354005,0.019468443,0.01560449,0.015252195
3680,0.00940384,0.009451842,0.012557379,0.012990654,0.010937691,0.011600867,0.007794058,0.008193917,0.019066833,0.019450822,0.019404649,0.019556257,0.015623729,0.015301517
3678,0.009356107,0.009397799,0.012486434,0.012924146,0.01082855,0.011531413,0.007657103,0.008114285,0.018955516,0.019380719,0.019307029,0.019515421,0.015573726,0.015273444
3676,0.00917182,0.009239886,0.012309547,0.012769442,0.010625702,0.011367622,0.007411222,0.007925573,0.018753371,0.019216801,0.019097501,0.019366418,0.015454602,0.015181211
3674,0.008946881,0.009042017,0.012101871,0.012595094,0.010418199,0.011176981,0.007180543,0.00772016,0.018572197,0.01904913,0.018879374,0.019190104,0.0153063,0.015080174
3672,0.008848423,0.008940075,0.01199785,0.012511894,0.01033963,0.011082814,0.007126055,0.007646221,0.018555929,0.019025392,0.018817935,0.019135598,0.015253759,0.015064252
3670,0.008846933,0.008902513,0.011952898,0.012458741,0.010334162,0.01103395,0.007173882,0.007651429,0.018630406,0.019080266,0.018867062,0.019148711,0.015284735,0.015088319
3668,0.008888113,0.008897742,0.011936601,0.012420101,0.010366581,0.011004631,0.007254071,0.007685412,0.018740128,0.019165271,0.01898251,0.019200047,0.015372696,0.015138066
3666,0.00896796,0.008935877,0.011985951,0.012436865,0.01046575,0.011030648,0.007380667,0.007769344,0.018904402,0.01930033,0.019160562,0.019326864,0.015523778,0.015245742
3664,0.009047129,0.008974789,0.012083912,0.012471796,0.010600844,0.011079402,0.007524746,0.007875118,0.019086545,0.019439055,0.019329221,0.01948654,0.015694855,0.01537466
3662,0.00907133,0.008964626,0.012164149,0.012468264,0.010698042,0.01108834,0.007612758,0.007934629,0.019213349,0.019515418,0.019416056,0.019600021,0.015816085,0.015457015
3660,0.009026705,0.008912047,0.012172204,0.012437431,0.010701135,0.011044299,0.007581379,0.007907649,0.019239873,0.019523897,0.019421863,0.019643285,0.015848606,0.015475229
3658,0.008946729,0.008864845,0.01210733,0.01243411,0.010611964,0.010979799,0.007430414,0.007807847,0.019179626,0.019505794,0.019401604,0.019654208,0.015809548,0.015473385
3656,0.008824367,0.008808137,0.011971393,0.012425765,0.01044027,0.010870362,0.007187574,0.007620307,0.019040285,0.019442903,0.019351793,0.019620908,0.015721768,0.015461011
3654,0.008656734,0.008720636,0.01180337,0.01235943,0.010240351,0.010713836,0.006943135,0.007366422,0.018882322,0.019361497,0.019297794,0.019559903,0.015652751,0.015445031
3652,0.00858286,0.00871546,0.011768594,0.012344644,0.010191198,0.010694627,0.006909966,0.007271002,0.01893121,0.019497994,0.019443209,0.019687307,0.015780061,0.015551194
3650,0.008716034,0.008862848,0.011955084,0.012472738,0.010384654,0.010924423,0.007175988,0.0075096,0.019312901,0.01995047,0.019871545,0.020113066,0.016141944,0.015836522
3648,0.008874689,0.008986453,0.012117224,0.012592722,0.01057976,0.011129515,0.007437686,0.007788338,0.019727933,0.020364673,0.020267707,0.020507688,0.016432711,0.016087121
3646,0.008997175,0.009077514,0.01222614,0.012696855,0.01073961,0.011252497,0.007629292,0.007976414,0.020088789,0.020659095,0.020588365,0.020800719,0.016617461,0.016278976
3644,0.009030528,0.009101982,0.012300074,0.012706916,0.010834077,0.011283146,0.007746826,0.008049941,0.020360658,0.02081635,0.020798117,0.02096736,0.016756245,0.016404897
3642,0.008947288,0.009031741,0.012300779,0.012593132,0.010806943,0.011195467,0.00774936,0.007993389,0.0204953,0.020816832,0.020850739,0.020978498,0.016832787,0.016440789
3640,0.008828407,0.008945597,0.012255565,0.012470701,0.010705501,0.011072203,0.007677504,0.00788933,0.020550841,0.020769612,0.020841664,0.020939111,0.016877616,0.01644987
3638,0.008767522,0.008919185,0.01222738,0.012443261,0.010617435,0.011006629,0.007600133,0.007841848,0.020615162,0.020784591,0.020883151,0.020971042,0.016943537,0.016510478
3636,0.008727597,0.008890858,0.012198838,0.012438797,0.010534163,0.010940508,0.007492465,0.007815547,0.020663966,0.020800161,0.020930377,0.02102682,0.017002989,0.016587645
3634,0.008709969,0.00885944,0.012216549,0.012444789,0.01051839,0.010882998,0.007419516,0.007829338,0.020762911,0.020843273,0.021031434,0.021140268,0.017097877,0.016696734
3632,0.008856797,0.008978532,0.012437348,0.0126315,0.010751933,0.011034236,0.007582732,0.008062516,0.021131071,0.021166122,0.021424962,0.021544997,0.017398862,0.016991724
3630,0.00913714,0.009216344,0.01277234,0.012978094,0.011132904,0.011365641,0.007899547,0.008433412,0.021677944,0.021753445,0.022028692,0.022166562,0.01784755,0.017438474
3628,0.009186257,0.009215442,0.012794477,0.013088447,0.011172152,0.01141919,0.007892191,0.008431887,0.021866051,0.022071706,0.022269054,0.022427203,0.018036467,0.017660888
3626,0.008915974,0.008904632,0.012473655,0.012841425,0.010805917,0.011093038,0.007511753,0.007996061,0.021621868,0.02195166,0.022031226,0.022218247,0.017904706,0.01756603
3624,0.008477706,0.008442788,0.012032383,0.012379873,0.010278067,0.01058537,0.007000101,0.007398876,0.021219478,0.021592542,0.021577421,0.021814101,0.017653283,0.017319972
3622,0.007999339,0.007963826,0.011582242,0.011856215,0.009747248,0.010061382,0.006492583,0.006818097,0.020845779,0.021204768,0.021134955,0.021423412,0.017424804,0.017072475
3620,0.007714875,0.007694701,0.011303878,0.011542548,0.009442982,0.009808683,0.006193491,0.006524933,0.020759284,0.021127618,0.021034992,0.021345838,0.01742415,0.017047562
3618,0.007923874,0.007911365,0.011485466,0.011765138,0.00968325,0.010157379,0.006419201,0.006861375,0.02128277,0.021712985,0.021629094,0.021924624,0.017881752,0.017485307
3616,0.008562125,0.008539849,0.012106998,0.012447368,0.010418267,0.010984956,0.007149074,0.007727853,0.022325602,0.022809861,0.022762643,0.023030788,0.018706178,0.018288521
3614,0.009212681,0.0091785,0.012801869,0.013138459,0.011205934,0.011781388,0.007971404,0.008613183,0.023404464,0.023868726,0.023870703,0.024130628,0.019531994,0.019084166
3612,0.009614201,0.009588227,0.013314367,0.013582175,0.011744231,0.012254991,0.008582459,0.009191527,0.024216471,0.024604023,0.0246642,0.024937073,0.02014084,0.019666688
3610,0.00974957,0.009759919,0.013586874,0.013778978,0.011977146,0.012407831,0.00889491,0.009414238,0.024713154,0.025034127,0.025161686,0.025441816,0.020514021,0.020026572
3608,0.009623009,0.009685802,0.013572083,0.013712687,0.011875608,0.012254321,0.008851643,0.009263169,0.024849954,0.025139749,0.025324948,0.025589027,0.020646179,0.020144666
3606,0.009314338,0.009422597,0.013324353,0.013439874,0.011520254,0.011887125,0.00853044,0.008840114,0.024701277,0.024975462,0.025199345,0.025431125,0.02060893,0.020081156
3604,0.00898732,0.009117011,0.013028333,0.013128698,0.011124702,0.011501662,0.00815497,0.00837856,0.024498721,0.024752124,0.025015619,0.025209882,0.020566793,0.01999908
3602,0.008749913,0.008876117,0.012824743,0.012906949,0.010853395,0.01123687,0.007883988,0.008053768,0.024425781,0.024663951,0.024979445,0.025135892,0.020639472,0.020021192
3600,0.008637117,0.008742037,0.012753421,0.012819426,0.010765784,0.011141143,0.007758236,0.007939514,0.02455444,0.024808357,0.025166802,0.025291566,0.020861432,0.020187683
3598,0.008653525,0.008726521,0.012794266,0.012870366,0.01085019,0.011206006,0.007763306,0.00803672,0.024882497,0.025185861,0.025545388,0.025660514,0.021199447,0.020485495
3596,0.008734145,0.008773436,0.012868055,0.012995202,0.011001882,0.011333758,0.007818867,0.008225658,0.025302272,0.025666645,0.025978501,0.026116109,0.02154899,0.020835855
3594,0.008731072,0.008750501,0.012863009,0.013044259,0.011052769,0.011357499,0.007789905,0.008296797,0.025625885,0.026040116,0.026278047,0.026462906,0.021791001,0.021113586
3592,0.008547668,0.008581264,0.012731778,0.012920118,0.010914375,0.011196678,0.007608503,0.008136347,0.025752913,0.026206086,0.026367636,0.026608351,0.021907583,0.021264443
3590,0.0082524,0.008343293,0.012541133,0.012692203,0.010659294,0.010949616,0.007356233,0.007839365,0.025777862,0.026272507,0.026371482,0.026659516,0.022005013,0.021364312
3588,0.008004113,0.008176246,0.012394363,0.012509842,0.010432391,0.010774287,0.007174868,0.007594984,0.025878683,0.026410986,0.026485785,0.026790176,0.022185581,0.021512109
3586,0.007936418,0.008179298,0.012381396,0.012502546,0.010368727,0.010775999,0.007173685,0.007547316,0.026185065,0.026732732,0.026847953,0.027120907,0.022485389,0.021762434
3584,0.008062443,0.00834329,0.01253622,0.012685676,0.010513234,0.010953209,0.007366929,0.007714581,0.026701652,0.027230916,0.027444054,0.02765484,0.022898291,0.022120509
3582,0.00822499,0.008504186,0.012733286,0.012891952,0.010717239,0.011143166,0.007594056,0.007928088,0.027252722,0.027725039,0.028053853,0.028211487,0.023326388,0.022494413
3580,0.00829541,0.00853737,0.012834017,0.012994653,0.010824481,0.011222407,0.007705918,0.008033652,0.027694257,0.028085857,0.02851672,0.028656323,0.023680203,0.022817596
3578,0.008308056,0.008494921,0.012848882,0.013050929,0.010846453,0.011248063,0.00772484,0.008050128,0.028057872,0.028387505,0.028895092,0.02905068,0.023980084,0.023137234
3576,0.008323866,0.008463987,0.012843306,0.013128857,0.010850192,0.0112915,0.007717947,0.008035865,0.028395846,0.028724805,0.029271153,0.029456402,0.024267798,0.023489897
3574,0.008309804,0.008427212,0.012814277,0.013168964,0.010822546,0.011302425,0.007668089,0.00796475,0.028669736,0.029069661,0.029595691,0.029806869,0.024534407,0.023824846
3572,0.008248192,0.008362872,0.012772116,0.013130273,0.010761448,0.01125514,0.007583657,0.007848527,0.0289036,0.029424407,0.029866674,0.030100673,0.024818129,0.024136283
3570,0.008242974,0.00835903,0.01283309,0.013131659,0.010779491,0.011285022,0.007595805,0.007850943,0.029284233,0.02993713,0.030268413,0.030538338,0.025259089,0.024552164
3568,0.00834688,0.008456667,0.013037994,0.0132615,0.010925929,0.01146463,0.007747989,0.00805219,0.029882568,0.030622945,0.030885236,0.031208815,0.025875166,0.025120769
3566,0.008447633,0.00855038,0.013236269,0.013429428,0.011073016,0.011636048,0.007882831,0.008268916,0.030487005,0.03123525,0.031520813,0.031882084,0.026453635,0.025673115
3564,0.008502745,0.008603254,0.013366945,0.013582291,0.011172344,0.011708956,0.007952637,0.008386665,0.03098254,0.031679419,0.032067152,0.032419878,0.026890679,0.026105748
3562,0.008535665,0.008624404,0.013468961,0.013708451,0.011237551,0.01170666,0.008001672,0.008427302,0.031401898,0.032025841,0.0325386,0.032855334,0.02724598,0.026445631
3560,0.008548731,0.00860577,0.013558288,0.013795538,0.011258792,0.011667699,0.008033945,0.008418581,0.031772719,0.032325118,0.03294355,0.033234882,0.02758431,0.026744245
3558,0.008572023,0.008590468,0.013665585,0.013889595,0.011278299,0.011672772,0.008077125,0.008415622,0.032151498,0.0326471,0.033342065,0.033634411,0.027966572,0.027075858
3556,0.008645335,0.00864591,0.01382933,0.014046153,0.011367772,0.011786489,0.008176829,0.008478057,0.032609903,0.033073106,0.033821161,0.034127348,0.028432223,0.027501354
3554,0.008757696,0.008782975,0.014041681,0.014250657,0.011535209,0.011975601,0.008322034,0.008604537,0.03315234,0.033618975,0.034396809,0.034709245,0.028955246,0.028009149
3552,0.00887287,0.008965709,0.014271497,0.014453382,0.011739057,0.012171355,0.008469326,0.008763111,0.033730269,0.034245534,0.035021639,0.035333018,0.029485276,0.028543037
3550,0.008978493,0.009156843,0.01449908,0.014635289,0.011948595,0.01235968,0.00860141,0.008938308,0.034306383,0.034907421,0.035648375,0.035972598,0.030004538,0.029059814
3548,0.009060621,0.009303239,0.014685396,0.014784536,0.012126798,0.012537586,0.008703979,0.009088809,0.034844866,0.035532019,0.036224784,0.036584665,0.03049982,0.029521006
3546,0.009086383,0.009345093,0.014775375,0.014878077,0.012217951,0.012657384,0.008740959,0.009134981,0.03529238,0.036024595,0.036694468,0.037084021,0.03092765,0.029888452
3544,0.009049391,0.009283012,0.014776168,0.014919119,0.012210692,0.012682273,0.008703656,0.009050129,0.03562878,0.036354652,0.037053882,0.03742443,0.031257723,0.030166247
3542,0.008988256,0.009183934,0.0147685,0.014943152,0.012160654,0.012644561,0.008633736,0.008905678,0.035902337,0.036592333,0.037361795,0.037659918,0.031519574,0.030410604
3540,0.008951433,0.009115509,0.014822456,0.014990953,0.012129644,0.012612998,0.008578724,0.008799467,0.036190485,0.036843979,0.037685994,0.03790238,0.031779954,0.030686342
3538,0.00896165,0.009100603,0.014942174,0.015087647,0.012137186,0.012628546,0.008556635,0.008776397,0.036537859,0.037170624,0.038056685,0.038234995,0.032087222,0.031017957
3536,0.009001887,0.009116312,0.015081421,0.015226107,0.01216448,0.012675711,0.008552174,0.008809973,0.036922824,0.037552328,0.038449005,0.038651786,0.032434524,0.031369679
3534,0.009047017,0.009139121,0.015211054,0.01538637,0.012206781,0.012727532,0.008554213,0.008859317,0.037309318,0.037945838,0.038834544,0.039100178,0.032790363,0.031696401
3532,0.00911189,0.009191367,0.015365424,0.015578888,0.012310858,0.012810067,0.008596903,0.008938971,0.037728693,0.038372776,0.039253844,0.039582067,0.033162403,0.032021599
3530,0.009235191,0.009315392,0.015593774,0.015832974,0.012523657,0.012978566,0.008725701,0.009095546,0.038245118,0.038892019,0.039777107,0.040146516,0.033587241,0.032421371
3528,0.009403547,0.009494258,0.015871093,0.01612455,0.012800995,0.01321951,0.008912113,0.009308905,0.038826475,0.039471829,0.04037335,0.040763274,0.034049325,0.032909908
3526,0.009548937,0.009653815,0.016117592,0.016381775,0.013032919,0.013445658,0.009063982,0.009486954,0.039347754,0.039990244,0.040914442,0.041312601,0.034479212,0.033402719
3524,0.009637423,0.009755387,0.016307257,0.016579867,0.013171643,0.013605982,0.009137795,0.009576088,0.039752507,0.04039191,0.04133923,0.041738474,0.034848884,0.033819926
3522,0.009687309,0.009813599,0.016468316,0.016744841,0.013248025,0.01371559,0.00915686,0.009588746,0.040090063,0.04072535,0.041691483,0.042085475,0.035182977,0.034147388
3520,0.009711131,0.009838512,0.016602214,0.016879705,0.013287179,0.013791878,0.009136147,0.009537526,0.040401532,0.041032356,0.042006248,0.042388163,0.035485747,0.034393306
3518,0.009715,0.009835536,0.016697404,0.016976269,0.013302078,0.013848141,0.009079379,0.009437284,0.040695417,0.041322314,0.042289254,0.042653744,0.035746752,0.034575741
3516,0.009734438,0.009840572,0.016796139,0.017078097,0.013337894,0.013923611,0.009026559,0.009349729,0.041013079,0.041634247,0.04258747,0.042934179,0.036001489,0.034755123
3514,0.0098129,0.009899755,0.016972535,0.017261993,0.013446904,0.014055618,0.009035849,0.009353994,0.041413905,0.042026601,0.042977318,0.043310761,0.036313618,0.035012401
3512,0.009938493,0.010009836,0.017238273,0.017539905,0.013616382,0.014221223,0.009111399,0.009457807,0.04188086,0.042487839,0.043460558,0.043783199,0.036689674,0.035366412
3510,0.010062499,0.010134118,0.017537665,0.017847788,0.013790186,0.014374552,0.009208664,0.009598258,0.042338284,0.042950129,0.043964221,0.04427209,0.037081628,0.035766766
3508,0.010181239,0.010271468,0.017840988,0.018144058,0.013960795,0.014532744,0.009310609,0.009732758,0.042776993,0.043402629,0.044457537,0.044748008,0.037478811,0.036179187
3506,0.010327502,0.010439947,0.018161056,0.018440505,0.014159701,0.014741327,0.009424745,0.009856294,0.043250694,0.043886094,0.044962429,0.045246367,0.037910304,0.036607219
3504,0.010484663,0.010604274,0.018474063,0.018729158,0.014367521,0.014968757,0.009514823,0.009937796,0.043741626,0.0443721,0.045446137,0.045744195,0.038350334,0.037022023
3502,0.01059916,0.01071006,0.018724906,0.018976434,0.014534397,0.015139775,0.009533111,0.009942653,0.044164605,0.044780226,0.045841228,0.046164324,0.038727169,0.037367293
3500,0.010673263,0.010776433,0.018914549,0.019195676,0.014672512,0.015256597,0.009506787,0.009907977,0.044510124,0.045118335,0.046175044,0.046513855,0.039034141,0.037648085
3498,0.010744054,0.010850103,0.019082523,0.019415928,0.014815834,0.015369812,0.009489754,0.009887754,0.044839925,0.045459579,0.046528149,0.046866282,0.039322889,0.037916385
3496,0.010815989,0.010923974,0.019243843,0.019624464,0.0149491,0.015491956,0.00948755,0.009880894,0.045182814,0.045827946,0.046914808,0.047247938,0.03961665,0.038198776
3494,0.010885423,0.010979504,0.019412929,0.019813722,0.015060459,0.01562229,0.009499844,0.009879488,0.045542,0.046211669,0.047310816,0.047647375,0.039915555,0.038504797
3492,0.01098032,0.011051191,0.01963326,0.02002954,0.015195873,0.015788051,0.009561634,0.009915276,0.045950006,0.046632012,0.047735385,0.048081239,0.040248491,0.038861206
3490,0.011121857,0.011184498,0.019928191,0.020314398,0.015394587,0.015998603,0.009684446,0.010007267,0.046431478,0.047114702,0.048218075,0.048569473,0.040647822,0.03927994
3488,0.011285335,0.011367447,0.020264104,0.020645397,0.015623695,0.016212802,0.009814378,0.010121328,0.046947235,0.047630683,0.048728713,0.04908415,0.041091212,0.03972193
3486,0.011434642,0.011548773,0.020597386,0.020969874,0.015828771,0.016396324,0.009894289,0.010217653,0.047435082,0.04812677,0.049210027,0.049580807,0.041519566,0.040134475
3484,0.011565821,0.011698348,0.020923233,0.021269761,0.016009424,0.016570026,0.009929955,0.010294351,0.047883266,0.048593364,0.049657363,0.050055523,0.041907914,0.04050811
3482,0.011694841,0.011822782,0.021253603,0.021565472,0.01620219,0.016771185,0.009965062,0.010362867,0.0483226,0.049062088,0.050117068,0.050533897,0.042284079,0.04087168
3480,0.011818821,0.011931977,0.02157287,0.021869581,0.016406916,0.016990823,0.010014035,0.01041056,0.048759568,0.049542479,0.050605669,0.051013064,0.042672017,0.041237789
