,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Am b,Am,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b
3848,0.009676674,0.009768084,0.013165577,0.01388378,0.011481785,0.012055741,0.00775329,0.008063853,0.019863379,0.02035075,0.020104414,0.020332271,0.016347932,0.01621883,0.01684022,0.016704757,0.014552803,0.014999356,0.015921143,0.016284078,0.017228865,0.017748569,0.016015726,0.016230189,0.017491316,0.01747374
3846,0.00958889,0.009679545,0.013124101,0.013763096,0.011424664,0.011941827,0.007697916,0.007982058,0.019770365,0.020200637,0.020013372,0.020212606,0.016284233,0.016111477,0.016849528,0.016696932,0.014516283,0.014964708,0.015860257,0.016191311,0.017191827,0.017665261,0.016005661,0.016212277,0.017347896,0.01738334
3844,0.009522749,0.009626201,0.013068004,0.013685778,0.011355961,0.011852174,0.007644788,0.007916164,0.01968412,0.020104266,0.019954417,0.020124188,0.016218694,0.016028537,0.016873228,0.016687866,0.014508146,0.014946915,0.015837802,0.016155202,0.017160472,0.017612845,0.015982634,0.016191695,0.017261702,0.017340374
3842,0.009550064,0.009672274,0.013087913,0.013719501,0.011363453,0.011892182,0.007692637,0.00795966,0.019710755,0.020163343,0.020012561,0.020169812,0.016242536,0.016041404,0.016923603,0.016704272,0.014542992,0.014976156,0.015870964,0.016210977,0.01720082,0.017663248,0.016016195,0.016227958,0.017305452,0.01740669
3840,0.009608352,0.009737944,0.013148421,0.013763946,0.011408211,0.011982962,0.007782663,0.008051739,0.01979055,0.020256363,0.020089033,0.020262391,0.016313387,0.016084012,0.016945963,0.016737244,0.01456445,0.015001876,0.01589917,0.016267159,0.017273798,0.017734244,0.016080007,0.016298165,0.017370269,0.01748224
3838,0.009610155,0.009735587,0.013143353,0.013734485,0.011402962,0.011988833,0.007791302,0.008072345,0.019798809,0.020230226,0.020072445,0.020273917,0.016322597,0.016065101,0.016915317,0.016758314,0.014545791,0.014979733,0.015888634,0.016259067,0.017297507,0.017731888,0.016097426,0.016330798,0.017376502,0.017460818
3836,0.00954411,0.009660962,0.013053943,0.013631835,0.01133201,0.011889045,0.007710786,0.008001295,0.019720019,0.020083006,0.019967392,0.020186842,0.016250093,0.015971277,0.016855667,0.016749478,0.01449726,0.014917181,0.01584891,0.016191622,0.017245519,0.017648721,0.016053801,0.016293162,0.017315808,0.017339141
3834,0.009487398,0.009594317,0.012981226,0.013534994,0.011270641,0.011797658,0.007649616,0.007939476,0.019661534,0.019953099,0.019874728,0.020104967,0.016189047,0.015884736,0.016806354,0.016728735,0.014447407,0.014866558,0.015818956,0.016122832,0.017181864,0.017563365,0.016014063,0.016236426,0.017245134,0.017214751
3832,0.009513484,0.009614074,0.013007182,0.013527181,0.011288057,0.011818265,0.007685086,0.007975067,0.019707337,0.019956127,0.019878411,0.020125644,0.016217116,0.015888595,0.016794969,0.016727031,0.014427286,0.01487155,0.015835092,0.016117732,0.017180381,0.017551361,0.016029882,0.016229027,0.017240248,0.017182748
3830,0.009597864,0.009698316,0.013085464,0.01359117,0.011352942,0.011922211,0.007768558,0.008077391,0.01980812,0.020053146,0.019942797,0.020219078,0.016297246,0.01596548,0.016816683,0.016744913,0.014437041,0.01491677,0.015882846,0.016172258,0.017234603,0.017597715,0.016071967,0.016266534,0.017301729,0.017227637
3828,0.009647525,0.009747662,0.013107741,0.013621554,0.011375623,0.011989527,0.007795797,0.00813892,0.019845707,0.020098571,0.019952871,0.02026291,0.01633038,0.016020043,0.016831669,0.016752688,0.014441368,0.014945005,0.015906045,0.016210335,0.017269949,0.017615424,0.016071363,0.01628285,0.017340176,0.01724513
3826,0.00960987,0.009703037,0.013032993,0.013554694,0.011312916,0.011945911,0.007723782,0.008091608,0.019767811,0.020010043,0.01985286,0.020185242,0.016272581,0.015991126,0.016811148,0.016729538,0.014414839,0.014924743,0.015874178,0.016177761,0.017235221,0.017556643,0.016000025,0.01622861,0.017291425,0.017172719
3824,0.009571049,0.009650684,0.012975945,0.013491043,0.011256254,0.011886334,0.007656181,0.008027245,0.019691899,0.019911136,0.019766756,0.020100183,0.016219557,0.015953228,0.016784376,0.016701336,0.014391681,0.014903055,0.015841199,0.016131761,0.017190824,0.017500584,0.015933827,0.016157585,0.017235473,0.017099816
3822,0.009646585,0.009705764,0.013077158,0.013552191,0.011324291,0.011951028,0.007729874,0.008094266,0.019769835,0.019968533,0.019843988,0.020161398,0.016290228,0.01601026,0.016788401,0.016706657,0.014411976,0.014933448,0.015867122,0.016149772,0.017229342,0.017534684,0.015970315,0.016169028,0.017257642,0.017141002
3820,0.009764219,0.009801367,0.013231031,0.013661653,0.011428425,0.012063611,0.007849304,0.008218931,0.019898506,0.020098481,0.019979814,0.020272758,0.016394205,0.016099806,0.016800053,0.01672258,0.014448516,0.01497293,0.01591268,0.016201927,0.017299491,0.017597191,0.016041707,0.01622202,0.01730055,0.017233666
3818,0.009774417,0.009806964,0.013245189,0.013677698,0.011420076,0.01206226,0.007842681,0.008223471,0.01988724,0.020127229,0.019996413,0.020249938,0.016381316,0.016103273,0.016781796,0.016702845,0.014457796,0.014956631,0.015913008,0.016221005,0.017288204,0.017590845,0.016023003,0.016205779,0.017282918,0.017260066
3816,0.009713586,0.009766514,0.013177624,0.013646537,0.011364993,0.01200278,0.007777421,0.008161515,0.019805072,0.020108441,0.019967086,0.020162072,0.016318409,0.016065346,0.016761092,0.016667324,0.014459593,0.014920227,0.015896399,0.016222544,0.017231195,0.017560879,0.015965103,0.016155423,0.017258619,0.017262832
3814,0.009669522,0.009748943,0.013146631,0.013640844,0.011349882,0.011978,0.007760349,0.008142174,0.019768856,0.020117112,0.0199844,0.020118137,0.016301894,0.016046556,0.016764062,0.016651076,0.014470597,0.014904092,0.015895289,0.016224852,0.017200435,0.01755863,0.015953444,0.016142324,0.017264606,0.017292182
3812,0.009648059,0.009739508,0.01315095,0.01363792,0.011358048,0.011967515,0.007786114,0.008150275,0.019770817,0.020115789,0.020010866,0.020099279,0.016313651,0.016023723,0.016765311,0.016651267,0.014470627,0.014887836,0.01589287,0.016208375,0.017186775,0.017553772,0.015976783,0.01615843,0.017246793,0.017312788
3810,0.009627881,0.00971595,0.01313735,0.013611767,0.011352002,0.011930539,0.007806964,0.008126803,0.019761683,0.020070451,0.019996576,0.020064612,0.016303765,0.015975132,0.016742169,0.016650182,0.014454474,0.01485442,0.015883412,0.016176754,0.017159236,0.017521839,0.015988667,0.01616322,0.017186545,0.017294808
3808,0.009623732,0.009706018,0.013108162,0.013596965,0.011350235,0.01189508,0.007822179,0.008084299,0.019750804,0.02003075,0.019973648,0.020045445,0.016281199,0.015939093,0.016712857,0.016644761,0.014449131,0.014835409,0.015899342,0.016172575,0.017131789,0.017493625,0.015988466,0.016156424,0.017148029,0.017272158
3806,0.009644387,0.009729194,0.013099595,0.013616341,0.011377447,0.011900982,0.007849422,0.008074693,0.01976653,0.020045661,0.019985693,0.02007499,0.016276793,0.015946116,0.016705223,0.01663516,0.014461212,0.014861462,0.015947669,0.016209115,0.01712694,0.017491327,0.015994026,0.016157932,0.017169564,0.01727971
3804,0.009629966,0.009724695,0.0130801,0.013601837,0.011375315,0.011901631,0.00783971,0.008073713,0.019754674,0.020044917,0.019973303,0.020079053,0.016255205,0.015938554,0.016710543,0.016603667,0.014446345,0.01489826,0.015960008,0.01622194,0.017110014,0.017469556,0.015970457,0.016139826,0.017179839,0.017270402
3802,0.009513094,0.009614046,0.012978817,0.013463347,0.011265365,0.011814287,0.007728028,0.007998911,0.019628429,0.019911861,0.019835493,0.01994789,0.016159034,0.015840956,0.016693022,0.016539511,0.014369717,0.014884803,0.015867519,0.016134663,0.017031744,0.017375412,0.015873052,0.016054353,0.017076617,0.017163267
3800,0.009365255,0.009457567,0.012852065,0.013269392,0.011122311,0.011692285,0.007592909,0.007889895,0.019456397,0.0197149,0.019642233,0.019755393,0.016051103,0.015720529,0.016655465,0.016483609,0.014284955,0.014843377,0.015729017,0.015989681,0.016945489,0.01726781,0.01576578,0.015950058,0.0169077,0.017005162
3798,0.009314419,0.009382848,0.012817957,0.013175983,0.011081187,0.011650322,0.007561617,0.007860522,0.019382283,0.019630814,0.019553951,0.019672086,0.016033589,0.015698011,0.016635358,0.016485099,0.01426496,0.014840581,0.015659629,0.015905084,0.016942156,0.017247429,0.015741463,0.015915684,0.016815963,0.016923339
3796,0.009340917,0.009380367,0.012862503,0.013169897,0.011126553,0.011654733,0.007616538,0.00789369,0.019401867,0.019657811,0.019558909,0.019687105,0.016079829,0.015737112,0.01662826,0.016528982,0.014278926,0.014856738,0.015651022,0.015893469,0.01699756,0.017283202,0.015776541,0.01593952,0.016782037,0.0169165
3794,0.009349722,0.009371415,0.012885823,0.013152431,0.011158762,0.01161053,0.00765608,0.007900518,0.01941937,0.019683148,0.019551898,0.019689782,0.016100199,0.015735591,0.016613751,0.01656765,0.014264418,0.014837757,0.015628803,0.015896922,0.017032654,0.01729324,0.015791953,0.015952983,0.016720471,0.016906955
3792,0.009305676,0.00933283,0.012841001,0.013099587,0.011135548,0.01150336,0.00763573,0.007853177,0.019390009,0.01965768,0.019499882,0.01964294,0.016066265,0.015671623,0.016597134,0.016577884,0.014218745,0.014782114,0.015570035,0.015888858,0.017019175,0.017260581,0.015764557,0.015928127,0.016631367,0.016865849
3790,0.00922742,0.009279453,0.012754639,0.013036457,0.011076083,0.011379805,0.007582459,0.007778787,0.019328674,0.019598399,0.019429497,0.019574807,0.016007787,0.015584746,0.016589597,0.016565303,0.014170092,0.014719196,0.015494832,0.015862716,0.016972686,0.017204884,0.015722258,0.01588055,0.016546772,0.016806435
3788,0.009141245,0.009220389,0.012660997,0.012986219,0.010998766,0.011279262,0.007521661,0.007696459,0.019249703,0.01952757,0.019357375,0.019511623,0.015944889,0.015510167,0.016587001,0.016543984,0.014134399,0.014664196,0.015426671,0.015816518,0.016907795,0.017141579,0.015679169,0.015824165,0.016490248,0.016744746
3786,0.009038667,0.009129454,0.012555971,0.012909647,0.010888094,0.011183384,0.007438947,0.007580398,0.01913335,0.019411488,0.019242831,0.019417404,0.015857861,0.015428867,0.016564373,0.016518978,0.014091226,0.014595426,0.015352127,0.015729875,0.016815251,0.017050618,0.015614931,0.015749214,0.01641827,0.016655141
3784,0.008934417,0.009020019,0.01245025,0.012794605,0.010761669,0.011094181,0.007342367,0.007446622,0.018998571,0.019255258,0.019088844,0.019288791,0.015752943,0.015343117,0.016526016,0.016498301,0.014041242,0.01451578,0.015271375,0.0156187,0.016718779,0.016944989,0.015536444,0.015666493,0.016321589,0.016541877
3782,0.00888131,0.008958423,0.012397914,0.012699784,0.010689892,0.011063027,0.00729228,0.00738017,0.018922317,0.019143813,0.018979144,0.019195927,0.015685688,0.015304833,0.016506158,0.016491905,0.014023164,0.01447025,0.01522361,0.015542169,0.016676156,0.016879755,0.015494552,0.015616376,0.016260917,0.016465638
3780,0.008895418,0.008972763,0.012412612,0.012677829,0.01069771,0.011103729,0.0073058,0.007417554,0.018931899,0.019135028,0.018965186,0.01918239,0.015676041,0.01533405,0.016516994,0.016491988,0.014055619,0.014480801,0.015238759,0.015536218,0.016696986,0.016878483,0.0155002,0.015604948,0.016287123,0.016465988
3778,0.00894994,0.009034895,0.0124533,0.012735059,0.0107466,0.011179878,0.007336437,0.00750987,0.0189861,0.019208107,0.01902485,0.019230783,0.015695175,0.015397971,0.01653474,0.016487396,0.014113108,0.01452173,0.015309871,0.015591281,0.016736089,0.016918071,0.01551513,0.015608574,0.016396368,0.016528356
3776,0.009006967,0.009096842,0.012491657,0.01281497,0.010798584,0.011246839,0.007350011,0.007588006,0.019043082,0.019284269,0.019096855,0.019286213,0.015720901,0.015445057,0.016527202,0.016484079,0.014149157,0.01455144,0.015391938,0.015655815,0.016753264,0.016947409,0.01552341,0.015622977,0.016497511,0.016593072
3774,0.009052476,0.009145711,0.012536976,0.012876201,0.010850454,0.011296556,0.007352812,0.007627067,0.01909576,0.019318559,0.019147947,0.019320981,0.015756114,0.015460424,0.016500822,0.016498257,0.014157013,0.014564688,0.015454581,0.015701446,0.016754773,0.016950355,0.015548867,0.015661373,0.016530832,0.016623831
3772,0.009096688,0.009203922,0.012614922,0.012927131,0.010919062,0.011357562,0.007376345,0.007656367,0.019159771,0.019342359,0.019189924,0.019359211,0.015813457,0.015469048,0.016493115,0.016534472,0.014170203,0.014585538,0.015499778,0.015738644,0.016774318,0.016957386,0.015614808,0.015724632,0.016527506,0.016635
3770,0.009144345,0.009277133,0.012707309,0.012983384,0.010990737,0.011438068,0.007423401,0.007704905,0.019223455,0.019397144,0.019231321,0.019423461,0.015871575,0.015488571,0.0165254,0.016569971,0.01421062,0.014620897,0.015535042,0.015775899,0.016816436,0.016994456,0.015687212,0.015777237,0.016553896,0.016649762
3768,0.009185007,0.009337367,0.012749043,0.013038494,0.011026476,0.011498118,0.007460914,0.007752616,0.019249839,0.019468153,0.01926287,0.019489845,0.015886125,0.01550646,0.01658042,0.01657468,0.014261206,0.014648513,0.015557977,0.01581172,0.016841598,0.01704954,0.015700185,0.015781647,0.016629751,0.016671137
3766,0.009212043,0.009360525,0.012720299,0.013072493,0.011027964,0.011511448,0.007483313,0.007773731,0.019241419,0.019517655,0.019289614,0.0195275,0.015862765,0.015510181,0.016631235,0.016549685,0.014291395,0.014653182,0.015559403,0.015841148,0.016829297,0.017092396,0.015655877,0.015756274,0.016700881,0.016692105
3764,0.009212615,0.009332935,0.012647315,0.013062506,0.011011486,0.011482712,0.007490075,0.007756966,0.019209214,0.019519753,0.019303072,0.019517038,0.015828891,0.015492083,0.016662863,0.01651584,0.014289019,0.014638989,0.015530695,0.015851206,0.01679464,0.017099023,0.015601799,0.015730712,0.016708362,0.016693997
3762,0.009217732,0.009298315,0.012583107,0.013064107,0.011002078,0.011475257,0.007481962,0.007742617,0.019174846,0.019535409,0.019328463,0.019514848,0.01581319,0.015492043,0.01668853,0.016497971,0.014290609,0.01464243,0.015513358,0.015871821,0.016787521,0.017111789,0.015572697,0.01572029,0.016730195,0.016706706
3760,0.009304478,0.00934185,0.012613026,0.013163032,0.011053548,0.011575109,0.007511182,0.007817694,0.019203525,0.019668552,0.019433858,0.019626984,0.015862615,0.015576029,0.016722792,0.016518622,0.014337629,0.014703801,0.015571743,0.015948675,0.016859192,0.017195784,0.015591298,0.015753976,0.016869832,0.016790294
3758,0.009545332,0.009538618,0.012818519,0.013407962,0.011237631,0.011831003,0.007677893,0.008054864,0.019388238,0.019974721,0.019696945,0.019932142,0.016029428,0.015787388,0.016776861,0.0165928,0.014445817,0.014845282,0.015743254,0.016111164,0.017026215,0.017380938,0.015681753,0.015879411,0.017136406,0.016990149
3756,0.009965048,0.009924496,0.013229379,0.013819539,0.011608481,0.012256627,0.008063012,0.00847823,0.019797092,0.020449462,0.020176695,0.020455931,0.016345118,0.016133983,0.016874698,0.016725175,0.014625415,0.015076324,0.016030713,0.016381231,0.017277082,0.017669757,0.0158735,0.016130839,0.017500678,0.017330049
3754,0.010514424,0.010465371,0.013791787,0.014381525,0.012148567,0.012840798,0.008641847,0.009059585,0.02040826,0.021048945,0.02085868,0.021157118,0.016788323,0.016581222,0.01703204,0.016902371,0.014877079,0.015379889,0.016397315,0.016744592,0.017584384,0.018042062,0.016170926,0.016484488,0.017955979,0.017792843
3752,0.011025322,0.010986756,0.014322994,0.014943067,0.012688017,0.013452383,0.009202418,0.009654939,0.021022859,0.021618295,0.021532411,0.021829191,0.017219588,0.016997808,0.017189995,0.017073121,0.015129814,0.015663693,0.016727354,0.017078748,0.01786333,0.018389442,0.016484572,0.016818367,0.018421539,0.018240725
3750,0.011234349,0.011200676,0.014545369,0.015195323,0.012929557,0.013776725,0.009417108,0.009967808,0.021297998,0.021847657,0.021799831,0.022089593,0.017386917,0.017152406,0.017221604,0.017153761,0.015228889,0.015772337,0.016840481,0.017175175,0.017955037,0.018501881,0.016628145,0.016946041,0.018641009,0.01840866
3748,0.011089472,0.011058435,0.014395914,0.015053113,0.012800179,0.013674863,0.00923607,0.009881058,0.021149095,0.021653714,0.021564884,0.021845262,0.017219624,0.016999141,0.017106541,0.017116123,0.015126808,0.015674345,0.016706683,0.017008075,0.017819734,0.018338109,0.016533466,0.016825854,0.018514889,0.01823184
3746,0.010803577,0.010809546,0.01408699,0.014762873,0.012523974,0.013351191,0.008931928,0.009587728,0.020833672,0.021301668,0.021158663,0.021418505,0.016915319,0.016737228,0.01696734,0.017012383,0.014952876,0.015495119,0.016493483,0.016776089,0.017596545,0.018097195,0.016321251,0.016590854,0.018257953,0.017934773
3744,0.010529558,0.010618599,0.013773985,0.01451582,0.012245334,0.013004988,0.008656,0.009258359,0.020523465,0.020984924,0.020815195,0.02103946,0.016639785,0.016505849,0.016909742,0.01690418,0.014843128,0.015347159,0.016352616,0.016628935,0.017412047,0.017946452,0.016106378,0.016351187,0.018081178,0.017693785
3742,0.010206073,0.010386997,0.013429435,0.014218935,0.011891541,0.012598743,0.008309435,0.008866049,0.020143255,0.020600544,0.020413348,0.020597084,0.016370421,0.016232971,0.016905351,0.016805192,0.014787201,0.01522367,0.016262469,0.016497432,0.017250979,0.017829184,0.015892856,0.016109667,0.017894416,0.017439692
3740,0.009812832,0.010058187,0.013096514,0.013808625,0.011489372,0.012131261,0.007909695,0.008451756,0.019716933,0.020108216,0.019896593,0.020050863,0.016105642,0.015881251,0.016871247,0.016710324,0.014717382,0.015095651,0.016152293,0.016283095,0.017084526,0.017647811,0.015703513,0.015891754,0.017547877,0.017120297
3738,0.009553227,0.009829501,0.013002135,0.013508904,0.011306579,0.011864658,0.007741237,0.008291203,0.019530025,0.019787857,0.019558471,0.019711287,0.016008358,0.015635805,0.016801589,0.016647717,0.014654011,0.015020545,0.016059144,0.016064785,0.017013371,0.017484816,0.015666653,0.015819375,0.017178912,0.01691579
3736,0.009617517,0.009887909,0.013260239,0.013551099,0.011508136,0.012013526,0.007991335,0.008561179,0.019749567,0.019877922,0.019656306,0.019843086,0.016169876,0.015680545,0.016736918,0.01664994,0.014655407,0.015054245,0.016057353,0.015991334,0.017133548,0.017474383,0.015837695,0.015947336,0.017050923,0.016992463
3734,0.009859465,0.010093843,0.013586965,0.013808437,0.011827585,0.012333692,0.008387818,0.008939045,0.020067951,0.020160884,0.01997079,0.020184264,0.016365644,0.015882922,0.016680329,0.016678254,0.01469818,0.015116074,0.01611731,0.016082239,0.017310312,0.017572301,0.016008532,0.016101907,0.01717613,0.017209325
3732,0.010175059,0.010373406,0.0138963,0.01417175,0.012170355,0.012689399,0.008818632,0.00928242,0.020397824,0.020545804,0.020400895,0.020597453,0.01656481,0.01615242,0.016656054,0.016709787,0.014763757,0.015169915,0.016223339,0.016289489,0.017476605,0.017746084,0.016136052,0.016266348,0.01745197,0.01748865
3730,0.010557103,0.010737643,0.014292403,0.014599466,0.012618108,0.013132609,0.009343299,0.009708917,0.02085745,0.021074412,0.020969026,0.021141487,0.016880396,0.016495046,0.016675077,0.016745641,0.014834526,0.015238654,0.01635597,0.01650551,0.017671831,0.017973635,0.01632508,0.016525526,0.01776008,0.017829038
3728,0.010854909,0.011040648,0.014637706,0.014916663,0.013010798,0.013507069,0.009774123,0.010082071,0.021279268,0.021528514,0.02144011,0.021619433,0.017186582,0.016780866,0.016700068,0.016764232,0.014864459,0.015293733,0.016438847,0.016611103,0.017832932,0.018143272,0.016510021,0.016774573,0.017944922,0.018090018
3726,0.010758108,0.010968277,0.014563639,0.01478911,0.012943645,0.013429716,0.009693697,0.009989599,0.021217481,0.021459051,0.021344775,0.021557848,0.017155474,0.016730519,0.016673016,0.016719375,0.014775114,0.015235463,0.016340448,0.016489649,0.017789088,0.018072315,0.016465185,0.016745999,0.017786843,0.018000867
3724,0.01017253,0.01040605,0.013936229,0.014115467,0.012271772,0.012765367,0.008967191,0.009285483,0.020500616,0.020720313,0.020545138,0.020773018,0.016660315,0.016243736,0.016565798,0.016591601,0.014544135,0.015016381,0.016020244,0.016145023,0.017463783,0.017704691,0.016089903,0.016334591,0.017245737,0.01747678
3722,0.009495916,0.009730989,0.013158483,0.013340437,0.011455923,0.0119689,0.008071637,0.008445591,0.019608315,0.019844212,0.019621619,0.019801107,0.01604034,0.015649216,0.016440807,0.016440774,0.014293201,0.014758754,0.015657064,0.015801067,0.017035721,0.017277885,0.01560003,0.015809261,0.016681466,0.01686005
3720,0.009185963,0.009396992,0.012722729,0.012964027,0.011045038,0.011573361,0.007573167,0.008026204,0.019124288,0.019435978,0.019218253,0.019296659,0.015712837,0.015334197,0.016382739,0.016351084,0.014158804,0.014619893,0.015461609,0.015667028,0.016742908,0.01706716,0.015284858,0.015508891,0.016457968,0.016540923
3718,0.009205241,0.009382309,0.012631146,0.012934288,0.011017848,0.011528632,0.007478091,0.007981782,0.019030288,0.019417297,0.019250608,0.019231564,0.015655565,0.015256051,0.016382227,0.016325608,0.014117481,0.014585821,0.015420001,0.01567715,0.016587298,0.017039321,0.01516363,0.015438996,0.016468054,0.016479605
3716,0.009305853,0.009469312,0.012683639,0.012995363,0.011120134,0.011559897,0.007573505,0.008035222,0.019072591,0.019446888,0.019357385,0.019300031,0.015664795,0.015211384,0.016391493,0.016324608,0.014094637,0.014580336,0.015427396,0.015684287,0.016490563,0.017044554,0.015154102,0.015459247,0.016455263,0.01648552
