,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b,Amb,Ama
3684,0.016538845,0.016523858,0.014235522,0.01463132,0.015496515,0.015852075,0.016496251,0.016909575,0.015168344,0.015337929,0.01639688,0.016345886,0.015418506,0.015026842
3682,0.01656136,0.016550546,0.014284615,0.014688216,0.015586736,0.015960823,0.016574796,0.017020508,0.015314852,0.015487211,0.016548671,0.016533011,0.01560449,0.015252195
3680,0.016583607,0.016563246,0.01429466,0.014707138,0.015635282,0.016000743,0.016561639,0.017012603,0.015347118,0.015517925,0.016540555,0.016556453,0.015623729,0.015301517
3678,0.01665507,0.016582324,0.014314073,0.014738412,0.015698328,0.016032221,0.016530226,0.016978994,0.015322067,0.015483826,0.016516286,0.016517136,0.015573726,0.015273444
3676,0.016730546,0.016584536,0.014302591,0.014742902,0.015720621,0.015996744,0.01646808,0.016897655,0.015224754,0.015381327,0.016458031,0.016405473,0.015454602,0.015181211
3674,0.016769957,0.016583069,0.014255857,0.014716372,0.015687381,0.015902561,0.016409408,0.016792784,0.015104331,0.015276943,0.016374214,0.016275348,0.0153063,0.015080174
3672,0.016801037,0.016628963,0.014231442,0.01471627,0.015665076,0.015853542,0.01644659,0.016762026,0.015080027,0.015292152,0.016335275,0.016250079,0.015253759,0.015064252
3670,0.016837782,0.016709284,0.014228015,0.014731477,0.015656588,0.015865443,0.01653732,0.016796052,0.01512786,0.015388336,0.016312324,0.016306598,0.015284735,0.015088319
3668,0.016887332,0.016797033,0.014242671,0.014756434,0.015673474,0.015932425,0.016621206,0.016877028,0.015206423,0.015500144,0.016318471,0.016418647,0.015372696,0.015138066
3666,0.016956067,0.016892182,0.014286617,0.014813199,0.015744836,0.016043234,0.016698072,0.017002916,0.015325474,0.015617371,0.016386586,0.016582739,0.015523778,0.015245742
3664,0.017025316,0.016991088,0.014341626,0.014888606,0.015850484,0.016147102,0.016760822,0.017123613,0.015467371,0.015721583,0.016467954,0.01673391,0.015694855,0.01537466
3662,0.017084852,0.017081101,0.014386849,0.014948432,0.015944737,0.016212236,0.016794428,0.017195196,0.015583523,0.015781854,0.016522821,0.016807316,0.015816085,0.015457015
3660,0.017160089,0.017158705,0.014433372,0.014980137,0.016007312,0.016266893,0.016810078,0.017237708,0.015639305,0.015786809,0.016604081,0.016813496,0.015848606,0.015475229
3658,0.017270146,0.017235029,0.014503882,0.014996369,0.016055093,0.016354964,0.016831047,0.017293317,0.015643491,0.015760549,0.016773081,0.016816014,0.015809548,0.015473385
3656,0.017375955,0.017309832,0.014575216,0.014987136,0.016090291,0.01645186,0.016830361,0.017329016,0.015612583,0.01571547,0.016943668,0.016819678,0.015721768,0.015461011
3654,0.017442453,0.017381636,0.014616455,0.01495143,0.016114712,0.016515604,0.016801025,0.01731314,0.015593906,0.015682639,0.017005586,0.016824489,0.015652751,0.015445031
3652,0.017521187,0.017482835,0.014672363,0.014975968,0.016194517,0.016591287,0.016878142,0.017360338,0.015716934,0.01578408,0.017072819,0.016959291,0.015780061,0.015551194
3650,0.017646094,0.017620053,0.014779413,0.015123541,0.016358162,0.016705737,0.01714926,0.01755642,0.016009121,0.016069389,0.01728494,0.017267597,0.016141944,0.015836522
3648,0.017756493,0.017721862,0.01487442,0.015282932,0.016504596,0.016808018,0.017417661,0.017775193,0.01622897,0.016321114,0.017535769,0.017539366,0.016432711,0.016087121
3646,0.017849364,0.017805104,0.014954027,0.015402594,0.016633145,0.016941278,0.017611229,0.017985696,0.01635295,0.016498225,0.017767452,0.017762683,0.016617461,0.016278976
3644,0.017926738,0.017907196,0.014998973,0.015464477,0.01673047,0.017048914,0.01774014,0.018134217,0.016446733,0.016635663,0.017865031,0.017916123,0.016756245,0.016404897
3642,0.017992673,0.01803128,0.015009504,0.0154782,0.01679342,0.017090155,0.017803724,0.018186726,0.01650695,0.016721887,0.017823701,0.017970625,0.016832787,0.016440789
3640,0.018089806,0.018177652,0.015035663,0.01550277,0.016874212,0.017125122,0.017849585,0.018212027,0.016550597,0.016774061,0.017799341,0.018001791,0.016877616,0.01644987
3638,0.018232801,0.018335086,0.01510494,0.015581848,0.017013288,0.017204761,0.017928084,0.018277526,0.016611025,0.016835181,0.017904067,0.018086815,0.016943537,0.016510478
3636,0.018355461,0.01846035,0.015162724,0.015670302,0.017159435,0.017274052,0.01800219,0.018333715,0.016663157,0.016900139,0.01804108,0.018172732,0.017002989,0.016587645
3634,0.018418659,0.018545713,0.015191497,0.015743642,0.017287803,0.017318904,0.018077681,0.018375474,0.016743293,0.017013161,0.018161339,0.018267583,0.017097877,0.016696734
3632,0.018497734,0.018658969,0.015287104,0.015876543,0.017476273,0.017458456,0.018285749,0.018547464,0.016991415,0.017292687,0.018437216,0.018543965,0.017398862,0.016991724
3630,0.018667086,0.018843387,0.015500602,0.01608929,0.01774267,0.01774579,0.018629504,0.018882633,0.017364402,0.017670601,0.018917177,0.01900417,0.01784755,0.017438474
3628,0.018871644,0.019022445,0.015696749,0.016232162,0.017928954,0.01801177,0.018836984,0.019129199,0.017537698,0.017827563,0.019268712,0.01930299,0.018036467,0.017660888
3626,0.019043582,0.019146704,0.015776767,0.01624605,0.017971377,0.018132772,0.018827525,0.01916711,0.017467807,0.017735241,0.019302781,0.019315532,0.017904706,0.01756603
3624,0.019157895,0.019223676,0.015753701,0.016176704,0.017915243,0.018111357,0.018704613,0.019054263,0.017323279,0.017562028,0.019085426,0.01914779,0.017653283,0.017319972
3622,0.019241075,0.019274666,0.015692157,0.016084296,0.017822285,0.018033678,0.018560867,0.018901078,0.01720793,0.01740907,0.018787527,0.018933443,0.017424804,0.017072475
3620,0.01937464,0.019359429,0.015702989,0.016084392,0.017817736,0.018070776,0.018549559,0.018908763,0.017245385,0.017421237,0.018719491,0.018911204,0.01742415,0.017047562
3618,0.019604605,0.019549856,0.01588041,0.016297186,0.01805083,0.018372912,0.018829893,0.019254639,0.017578393,0.017783548,0.019160742,0.019330388,0.017881752,0.017485307
3616,0.019870946,0.019834939,0.016178993,0.01667656,0.01848988,0.018860418,0.019337575,0.019839417,0.018147389,0.018437967,0.019973258,0.020097796,0.018706178,0.018288521
3614,0.020086226,0.020132762,0.016468138,0.017051932,0.018941748,0.019300515,0.019847049,0.020386288,0.018728045,0.019101832,0.0207358,0.020854385,0.019531994,0.019084166
3612,0.020250159,0.020394207,0.016702691,0.017340625,0.019303009,0.01960784,0.020251753,0.020783,0.019198481,0.019599772,0.021274264,0.021426917,0.02014084,0.019666688
3610,0.020416271,0.020618131,0.016899581,0.017550442,0.019577628,0.019839518,0.020561928,0.021067623,0.019538896,0.019912191,0.021647598,0.021834519,0.020514021,0.020026572
3608,0.020600801,0.020807225,0.017036874,0.017668604,0.019749351,0.020006852,0.020760684,0.021232574,0.019708012,0.020035198,0.0218425,0.02204913,0.020646179,0.020144666
3606,0.020790483,0.020971775,0.017104914,0.017698133,0.019824938,0.020106426,0.020858234,0.021285883,0.019729576,0.020025958,0.021869059,0.022088546,0.02060893,0.020081156
3604,0.020968766,0.021127697,0.017132876,0.017683977,0.019861773,0.020171612,0.020917864,0.021298442,0.019720811,0.020008872,0.021835537,0.022081691,0.020566793,0.01999908
3602,0.021129895,0.021281705,0.017150749,0.01767878,0.019917552,0.02024086,0.020991308,0.021338478,0.019777829,0.020068179,0.021852145,0.022150562,0.020639472,0.020021192
3600,0.021286816,0.021437386,0.017183058,0.017731521,0.02003427,0.020347994,0.02111362,0.021447597,0.019935959,0.020225232,0.021990993,0.022353087,0.020861432,0.020187683
3598,0.021455402,0.021598541,0.017255158,0.017869304,0.02023526,0.020522152,0.021309095,0.021642688,0.020186618,0.020467492,0.022288612,0.022690559,0.021199447,0.020485495
3596,0.021628384,0.021756611,0.017366803,0.018055269,0.020487806,0.020749434,0.021542016,0.021889377,0.020464874,0.020739681,0.022699199,0.023085802,0.02154899,0.020835855
3594,0.021780635,0.021897903,0.01747792,0.018207491,0.02070517,0.020956818,0.021719443,0.022107671,0.020680875,0.020961682,0.02307571,0.023403497,0.021791001,0.021113586
3592,0.02191289,0.022032458,0.017565271,0.018296114,0.020839529,0.021099801,0.021802776,0.022266568,0.020810847,0.021107618,0.023314,0.023579802,0.021907583,0.021264443
3590,0.022059669,0.022189919,0.01765746,0.018373542,0.020930515,0.021221848,0.02187024,0.022424529,0.02092408,0.021237995,0.023464863,0.023696563,0.022005013,0.021364312
3588,0.022239074,0.022376281,0.017780828,0.018484668,0.021034698,0.021381609,0.022019436,0.022627231,0.021091342,0.021420765,0.023639525,0.023876874,0.022185581,0.021512109
3586,0.02245016,0.02258476,0.017943359,0.018633665,0.021190762,0.021614366,0.022284539,0.022875197,0.021344108,0.021690243,0.023927841,0.02420099,0.022485389,0.021762434
3584,0.02268876,0.022828599,0.018146731,0.018818218,0.021416635,0.021923983,0.022641922,0.023158687,0.021693842,0.022052015,0.02434173,0.024667654,0.022898291,0.022120509
3582,0.022919499,0.023100054,0.018350752,0.019004699,0.021666113,0.022243432,0.023002224,0.023421591,0.022076393,0.022431118,0.024765315,0.025150692,0.023326388,0.022494413
3580,0.023114759,0.023372966,0.018519608,0.019164652,0.021898555,0.022525034,0.023300308,0.02363881,0.022418485,0.022757578,0.025127887,0.025559682,0.023680203,0.022817596
3578,0.023299961,0.023639358,0.018669632,0.019313319,0.022138535,0.022796416,0.023555433,0.023871129,0.022722415,0.023052731,0.025491092,0.02593782,0.023980084,0.023137234
3576,0.023510981,0.023898158,0.018822227,0.019458588,0.022404825,0.023070209,0.023787129,0.024155369,0.023006629,0.023348217,0.025888001,0.026321331,0.024267798,0.023489897
3574,0.023746619,0.02413551,0.018963899,0.019574491,0.022658189,0.023298324,0.023969207,0.024443588,0.023253947,0.023615452,0.026245562,0.026657663,0.024534407,0.023824846
3572,0.0240021,0.024348159,0.019093367,0.019672116,0.022877459,0.023473255,0.024127259,0.024718605,0.023489486,0.023854106,0.026546951,0.026949511,0.024818129,0.024136283
3570,0.024308787,0.024565502,0.019258296,0.019841876,0.023124333,0.023690445,0.024395247,0.025069901,0.0238285,0.024166975,0.026931163,0.027345035,0.025259089,0.024552164
3568,0.02466347,0.024801088,0.019471388,0.020126913,0.023439887,0.024005613,0.024829827,0.025524041,0.024306059,0.024608127,0.027465092,0.027909627,0.025875166,0.025120769
3566,0.024985074,0.025027077,0.019671896,0.020429192,0.023765087,0.024344147,0.025280885,0.025950923,0.02477394,0.025064762,0.028010445,0.028488649,0.026453635,0.025673115
3564,0.025223022,0.025244632,0.019838932,0.020663157,0.024061667,0.024650999,0.025632482,0.026284398,0.025145652,0.025460172,0.028487089,0.028984702,0.026890679,0.026105748
3562,0.025403631,0.02547674,0.019993973,0.020829873,0.02433566,0.02492601,0.025899596,0.026559597,0.025454153,0.025803347,0.02891401,0.029411394,0.02724598,0.026445631
3560,0.025591956,0.025732305,0.020161422,0.020974817,0.024606625,0.025194736,0.026136823,0.026825414,0.025747117,0.026114116,0.029318424,0.029801699,0.02758431,0.026744245
3558,0.025849157,0.026017084,0.020374235,0.021159403,0.024910259,0.025505994,0.026407375,0.027134661,0.026076599,0.026433537,0.029745173,0.030219045,0.027966572,0.027075858
3556,0.026181946,0.026336102,0.020650382,0.021416885,0.025262749,0.025883862,0.026750776,0.02751231,0.026476307,0.026805642,0.030234131,0.030716716,0.028432223,0.027501354
3554,0.026540728,0.026685218,0.020967521,0.021725548,0.02563526,0.02630074,0.027154261,0.027932083,0.026926296,0.027231926,0.030784472,0.03127649,0.028955246,0.028009149
3552,0.02688091,0.027052401,0.021284446,0.022041743,0.0259939,0.026722107,0.027585108,0.028360997,0.027388771,0.027688423,0.031369977,0.031844265,0.029485276,0.028543037
3550,0.027199223,0.027417078,0.021573553,0.022335533,0.026337462,0.027137103,0.02802375,0.028792957,0.027850786,0.028161814,0.031960685,0.032396396,0.030004538,0.029059814
3548,0.027500088,0.027748296,0.021819709,0.022582441,0.026669715,0.027522255,0.028439643,0.029208132,0.028297826,0.028632342,0.032502416,0.0329229,0.03049982,0.029521006
3546,0.027772109,0.028025814,0.022018572,0.022767884,0.026974584,0.027834834,0.028783485,0.029557528,0.028688848,0.02905541,0.032937481,0.033394161,0.03092765,0.029888452
3544,0.028009311,0.028261048,0.022180791,0.022911689,0.027236365,0.028062601,0.029033844,0.029817086,0.028996168,0.02939685,0.033258077,0.0337854,0.031257723,0.030166247
3542,0.028225119,0.028480754,0.022320765,0.023054986,0.027460963,0.028238231,0.029225086,0.030021621,0.029241435,0.029670703,0.03350825,0.034112936,0.031519574,0.030410604
3540,0.028438268,0.028702953,0.022451827,0.023224286,0.027675712,0.028410522,0.029420392,0.030236294,0.029475055,0.029930706,0.033758136,0.034433332,0.031779954,0.030686342
3538,0.028659136,0.028936111,0.022589063,0.023417651,0.027909118,0.028615757,0.029666227,0.03050329,0.029736719,0.030228813,0.034068723,0.034798504,0.032087222,0.031017957
3536,0.028889163,0.029181268,0.022738634,0.023612476,0.02816361,0.028859722,0.029958929,0.030809246,0.03002994,0.030569512,0.034445528,0.035203168,0.032434524,0.031369679
3534,0.029130956,0.029434346,0.022896365,0.023794184,0.028423816,0.029129267,0.030262497,0.031118659,0.030339299,0.03091731,0.034848994,0.035609373,0.032790363,0.031696401
3532,0.02939647,0.029699,0.023070624,0.023983315,0.028698312,0.029426811,0.030567467,0.031439357,0.030674109,0.031258492,0.035269306,0.036026559,0.033162403,0.032021599
3530,0.029698159,0.029990972,0.023288529,0.024218018,0.029024273,0.029773265,0.030905504,0.031816616,0.031066679,0.031621716,0.035747225,0.036507204,0.033587241,0.032421371
3528,0.030028444,0.030315346,0.023556524,0.024498968,0.0294079,0.030161133,0.031290131,0.03224626,0.031514134,0.032019454,0.036284463,0.037040233,0.034049325,0.032909908
3526,0.030363699,0.030652563,0.023839238,0.024780904,0.029798729,0.030542221,0.031686062,0.03265358,0.031961732,0.032417658,0.036805663,0.037534264,0.034479212,0.033402719
3524,0.030689823,0.030980709,0.024099948,0.025030378,0.030149448,0.030881788,0.032055112,0.032985823,0.032361244,0.032786628,0.037251802,0.037942389,0.034848884,0.033819926
3522,0.031000913,0.031290333,0.024331019,0.025249428,0.030454537,0.031180455,0.03238073,0.033257685,0.032697909,0.033122965,0.037631625,0.038304567,0.035182977,0.034147388
3520,0.031280726,0.031570631,0.024534584,0.025442758,0.030717706,0.03144294,0.032648049,0.033497789,0.032968696,0.033417435,0.037965007,0.038655843,0.035485747,0.034393306
3518,0.031516091,0.031811191,0.024710966,0.025610714,0.03093485,0.031674052,0.032859586,0.033722056,0.033191925,0.033664272,0.038258854,0.038992235,0.035746752,0.034575741
3516,0.031726055,0.0320285,0.024875127,0.02577446,0.031122213,0.031904272,0.033065229,0.033960841,0.033423481,0.033899674,0.038544228,0.039326299,0.036001489,0.034755123
3514,0.031955904,0.032268856,0.025056122,0.025969482,0.031325007,0.032181513,0.033328968,0.03425409,0.033715585,0.034182385,0.038875297,0.039699793,0.036313618,0.035012401
3512,0.032232255,0.032564138,0.025260449,0.026198111,0.031571943,0.032516698,0.03365256,0.03459525,0.034055658,0.034522939,0.039260808,0.040117552,0.036689674,0.035366412
3510,0.03254224,0.032898749,0.02546453,0.02642522,0.03185083,0.032869291,0.033981232,0.034934734,0.03439142,0.034879544,0.039660369,0.040541331,0.037081628,0.035766766
3508,0.032860556,0.033236166,0.025659462,0.026633732,0.032145055,0.033200166,0.034293451,0.035258204,0.034712654,0.035231492,0.040064853,0.040965253,0.037478811,0.036179187
3506,0.033172068,0.033558727,0.025868432,0.026842571,0.032456161,0.033502969,0.034621495,0.035600368,0.035046339,0.035594809,0.040503735,0.041416422,0.037910304,0.036607219
3504,0.033461119,0.033863978,0.026100437,0.027057435,0.032773664,0.033778482,0.034971212,0.035963029,0.035379656,0.03595842,0.040958807,0.041870488,0.038350334,0.037022023
3502,0.033713083,0.034148255,0.026325451,0.027255278,0.03306829,0.034027526,0.03529733,0.036293928,0.035670553,0.036282831,0.041365714,0.042265998,0.038727169,0.037367293
3500,0.033939006,0.034414367,0.02651793,0.027431505,0.033332663,0.03427463,0.035574707,0.036569227,0.035929029,0.036570039,0.041719508,0.042609845,0.039034141,0.037648085
3498,0.03416649,0.034672019,0.026682762,0.0276058,0.033578509,0.034539573,0.03581765,0.036816804,0.036200658,0.036855337,0.042066525,0.042955301,0.039322889,0.037916385
3496,0.034409168,0.034926279,0.026838332,0.027787936,0.03381013,0.034808125,0.036042307,0.037067565,0.036498858,0.037153585,0.042422271,0.043311332,0.03961665,0.038198776
3494,0.034665195,0.035178758,0.027002025,0.027976256,0.034038225,0.035066049,0.03626699,0.03734006,0.03681542,0.037469458,0.042779361,0.043663006,0.039915555,0.038504797
3492,0.034938009,0.03543758,0.027186708,0.028178356,0.034297114,0.035331067,0.03652979,0.037654855,0.037160655,0.037824365,0.043161179,0.044040596,0.040248491,0.038861206
3490,0.035236175,0.035714452,0.027392082,0.028404008,0.03461456,0.035623339,0.036859328,0.038019007,0.037543954,0.038226445,0.043597234,0.044489073,0.040647822,0.03927994
3488,0.035551235,0.036011284,0.027602416,0.028645014,0.034975526,0.035933524,0.037234353,0.038404851,0.0379403,0.038639623,0.044065166,0.044989316,0.041091212,0.03972193
3486,0.0358523,0.036316137,0.027802833,0.028882574,0.035335247,0.036244743,0.03759929,0.03877259,0.038313519,0.039018177,0.044511624,0.045470989,0.041519566,0.040134475
3484,0.036115211,0.036615164,0.027996327,0.029111837,0.035660808,0.036560598,0.037920385,0.039111948,0.038659255,0.039357581,0.044923537,0.04589831,0.041907914,0.04050811
3482,0.036354118,0.036905437,0.028200623,0.029344253,0.035952468,0.036890129,0.038215002,0.039445528,0.039000239,0.039686686,0.04534172,0.046300697,0.042284079,0.04087168
3480,0.036608695,0.037188901,0.028422237,0.029578377,0.036226646,0.037216472,0.038520463,0.039784291,0.039345151,0.040017569,0.04578957,0.046710805,0.042672017,0.041237789
3478,0.036901379,0.037461581,0.028643031,0.029790463,0.03649712,0.037510464,0.038854577,0.040106284,0.039683575,0.040339105,0.046235331,0.047126504,0.043060715,0.041591661
3476,0.037219306,0.037722332,0.028844262,0.029971927,0.036779392,0.037776783,0.039215458,0.040397465,0.040019823,0.040661032,0.04665287,0.047552877,0.043446237,0.041938335
